s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
0,142.6215749,-131.9859431,-2.1875137,-8.36E-05,56.0691478,1.7178697
1.9988106,144.2520732,-133.1421146,-2.1876818,-8.46E-05,56.1303548,1.6982758
3.9976212,145.8823718,-134.2985591,-2.187852,-8.56E-05,56.1907981,1.6789218
5.9964317,147.5124723,-135.4552824,-2.1880241,-8.66E-05,56.2504888,1.6598044
7.9952423,149.1423744,-136.6122895,-2.1881984,-8.77E-05,56.3094375,-2.1504114
9.9940529,150.7720723,-137.7695811,-2.1883746,-8.87E-05,56.2330528,-13.6635045
11.9928635,152.4015664,-138.9271625,-2.1885528,-8.97E-05,55.7452663,-13.6312438
13.991674,154.030851,-140.0850347,-2.1887331,-9.07E-05,55.2543407,-13.5991624
15.9904846,155.6599263,-141.2432026,-2.1889154,-9.17E-05,54.760185,-13.5672596
17.9892952,157.2887925,-142.4016714,-2.1890997,-9.27E-05,54.2627045,-13.5355325
19.9881058,158.9174382,-143.560438,-2.1892861,-9.37E-05,53.7618003,-13.503982
21.9869163,160.5458694,-144.7195116,-2.1894745,-9.47E-05,53.2573691,-13.4726073
23.9857269,162.1740861,-145.8788972,-2.1896649,-9.58E-05,52.7493032,-13.4414058
25.9845375,163.8020712,-147.0385875,-2.1898573,-9.68E-05,52.2374898,-13.4103784
27.9833481,165.4298366,-148.198596,-2.1900517,-9.78E-05,51.7218109,-13.3795244
29.9821586,167.0573821,-149.3589275,-2.1902482,-9.88E-05,51.2021431,-13.3488411
31.9809692,168.6846851,-150.5195709,-2.1904467,-9.98E-05,50.6783568,-13.3183295
33.9797798,170.311763,-151.6805435,-2.1906472,-0.0001008,50.1503162,-13.2879891
35.9785904,171.9386156,-152.8418503,-2.1908497,-0.0001018,49.6178785,-13.2578169
37.9774009,173.5652147,-154.0034759,-2.1910543,-0.0001029,49.0808938,-13.2278142
39.9762115,175.1915834,-155.165442,-2.1912609,-0.0001039,48.5392042,-13.1979803
41.9750221,176.8177213,-156.3277532,-2.1914695,-0.0001049,47.9926434,-13.1683133
43.9738327,178.4435946,-157.4903904,-2.1916802,-0.0001059,47.4410359,-13.138812
45.9726432,180.0692323,-158.6533792,-2.1918929,-0.0001069,46.8841967,-13.109476
47.9714538,181.6946335,-159.816724,-2.1921076,-0.0001079,46.3219298,-13.0803157
49.9702644,183.3197594,-160.9804021,-2.1923244,-0.0001089,45.7540275,-13.0512993
51.969075,184.9446438,-162.1444427,-2.1925431,-0.00011,45.180271,-13.0224276
53.9678855,186.5692865,-163.3088505,-2.192764,-0.000111,44.6004277,-12.9938678
55.9666961,188.1936438,-164.4735994,-2.1929868,-0.000112,44.014243,-12.9652006
57.9655067,189.8177501,-165.6387189,-2.1932117,-0.0001131,43.4214651,-12.9364438
59.9643173,191.441614,-166.8042204,-2.1934389,-0.0001143,42.8218242,-12.9097271
61.9631278,193.0651928,-167.9700787,-2.1936676,-0.0001145,42.2149314,-12.8451163
63.9619384,194.6885469,-169.1363431,-2.1939073,-0.0001367,41.6022899,-12.7431898
65.960749,196.3115015,-170.3029983,-2.1942264,-0.0001826,40.9854618,-12.6442977
67.9595596,197.9341379,-171.4703239,-2.1946383,-0.0002295,40.3641049,-12.5503767
69.9583701,199.5561728,-172.6383466,-2.195144,-0.0002765,39.7377568,-12.4613704
71.9571807,201.1774801,-173.8072063,-2.1957434,-0.0003233,39.1059264,-12.3768166
73.9559913,202.7982033,-174.9772376,-2.1964367,-0.0003704,38.4681122,-12.2969372
75.9548019,204.4179714,-176.1484044,-2.197224,-0.0004174,37.8237644,-12.2216801
77.9536124,206.0366525,-177.3208431,-2.1981055,-0.0004646,37.1722949,-12.1503322
79.952423,207.6544631,-178.4949438,-2.1990817,-0.0005122,36.5131084,-12.0843857
81.9512336,209.2709629,-179.6706218,-2.200153,-0.0005593,35.8454779,-12.0237122
83.9500442,210.8860116,-180.8480071,-2.2013173,-0.0006058,35.168623,-11.9614861
85.9488547,212.4998802,-182.0275318,-2.2025798,-0.0006574,34.4820903,-11.9138623
87.9476653,214.112111,-183.2091111,-2.2039413,-0.0007005,33.7844261,-11.8796185
89.9464759,215.7224932,-184.392803,-2.2053757,-0.000735,33.0741172,-11.7837479
91.9452865,217.3313709,-185.5790841,-2.206941,-0.0008316,32.3541384,-11.7836714
93.944097,218.9378218,-186.7676658,-2.2086108,-0.0007488,31.6177738,-11.8760894
95.9429076,220.5431356,-187.9590882,-2.2098399,-0.0004806,30.8578598,-12.1377413
97.9417182,222.1464994,-189.1513143,-2.2103641,-4.43E-05,30.0613609,-12.2221794
99.9405288,223.7503565,-190.344134,-2.2100311,0.0003651,29.2374037,-11.9012331
101.9393393,225.3557199,-191.5362614,-2.2089183,0.0007473,28.4121304,-11.9011986
103.9381499,226.9613814,-192.7252771,-2.2075088,0.000662,27.5621602,-11.9718785
105.9369605,228.5691657,-193.9127527,-2.2067108,-0.0003188,26.6798358,-10.9377923
107.9357711,230.1768068,-195.1019009,-2.2092475,-0.0022149,25.8474078,-9.5349105
109.9345816,231.7775868,-196.2973231,-2.2159891,-0.004538,25.0992336,-8.2856429
111.9333922,233.3682215,-197.507783,-2.2273708,-0.0068483,24.4304864,-7.1620789
113.9322028,234.9427329,-198.7403671,-2.2433596,-0.0091392,23.8373109,-6.12106
115.9310134,236.4929508,-200.0002857,-2.2639168,-0.0114369,23.3183985,-5.1715424
117.9298239,238.0148609,-201.2960348,-2.2890313,-0.0136795,22.8708076,-4.2786731
119.9286345,239.5013697,-202.6334465,-2.3185951,-0.0158855,22.493762,-3.2926685
121.9274451,240.9427248,-204.0156567,-2.3527154,-0.0182939,22.1992452,-2.5626665
123.9262557,242.3330928,-205.4499709,-2.3914414,-0.0201817,21.967292,-2.3449312
125.9250662,243.6660434,-206.9404622,-2.4327095,-0.0210293,21.7528796,-2.2941445
127.9238768,244.9331802,-208.4819601,-2.4740929,-0.0202002,21.5410457,-2.8657425
129.9226874,246.1415862,-210.0795304,-2.5136355,-0.0193677,21.2734693,-3.4866051
131.921498,247.284711,-211.719532,-2.5520004,-0.0190847,20.9433133,-3.8721067
133.9203085,248.3659097,-213.4043936,-2.5900359,-0.0188394,20.5704437,-4.2630131
135.9191191,249.3802881,-215.1245195,-2.6274555,-0.0186735,20.1519539,-4.6426237
137.9179297,250.3323201,-216.8861157,-2.6647664,-0.018613,19.6860812,-5.0114431
139.9167403,251.2163218,-218.6785291,-2.7021737,-0.0189811,19.1704967,-5.2400593
141.9155508,252.0302297,-220.4997456,-2.7406603,-0.0195832,18.6161266,-4.8447373
143.9143614,252.7737931,-222.3590088,-2.782645,-0.0224936,18.08847,-4.3417989
145.913172,253.4317522,-224.2465035,-2.8306673,-0.025342,17.6021555,-3.9748745
147.9119826,253.9923635,-226.1613461,-2.8837535,-0.0279264,17.1448487,-3.777508
149.9107931,254.44735,-228.1122995,-2.9419111,-0.0301127,16.6986464,-3.605095
151.9096037,254.7829794,-230.0812012,-3.0043457,-0.0323718,16.2613956,-3.4987753
153.9084143,254.9904498,-232.0643929,-3.0711002,-0.0345693,15.8254924,-3.1741431
155.9072249,255.060033,-234.0621816,3.1396603,-0.0377463,15.419377,-2.2117477
157.9060354,254.978845,-236.0553971,3.0602075,-0.0433842,15.1299524,-0.5878983
159.904846,254.724445,-238.0389322,2.9651794,-0.050995,15.052085,-0.1412504
161.9036566,254.2732837,-239.9838626,2.8614315,-0.0530972,15.0333163,-0.1412504
163.9024672,253.6189782,-241.8725138,2.755778,-0.0505545,15.0145241,0.4622949
165.9012777,252.7771395,-243.6859912,2.659906,-0.0451651,15.0759415,1.5926383
167.9000883,251.7763399,-245.4158192,2.5765696,-0.0382892,15.2856396,2.9076746
169.8988989,250.6466883,-247.0635472,2.5071219,-0.0309328,15.6612439,4.2596821
171.8977095,249.4182618,-248.6374462,2.4529878,-0.0243371,16.1957758,5.1360605
173.89652,248.1131032,-250.1490358,2.4064515,-0.022126,16.8177043,5.123228
175.8953306,246.7456263,-251.5970132,2.3629163,-0.0223299,17.4159669,5.0374002
177.8941412,245.3058829,-252.9913806,2.3171496,-0.0231955,17.9848136,4.2951657
179.8929518,243.8084533,-254.3127959,2.2703402,-0.0237266,18.4560008,3.7052649
181.8917623,242.2480833,-255.5634513,2.2225298,-0.0239509,18.853016,3.2648218
183.8905729,240.6257851,-256.7403788,2.1741337,-0.0243754,19.1960343,2.7876414
185.8893835,238.9520279,-257.8344868,2.1253191,-0.0245584,19.4841388,2.4395973
187.8881941,237.225628,-258.8455302,2.0758878,-0.0244123,19.7328217,2.2508733
189.8870046,235.4557029,-259.7694449,2.0282857,-0.0232588,19.9595188,2.4851035
191.8858152,233.6414774,-260.6119387,1.9833899,-0.0215508,20.2068526,2.9452516
193.8846258,231.7952619,-261.3744592,1.9421471,-0.0198228,20.496119,3.410056
195.8834364,229.9192415,-262.063561,1.9039682,-0.0183834,20.8260175,3.7556014
197.8822469,228.0180575,-262.6835907,1.8685763,-0.0170283,21.183401,4.0783247
199.8810575,226.0992168,-263.2379006,1.835907,-0.0156934,21.5647878,4.4112724
201.8798681,224.1618007,-263.7322859,1.8058036,-0.0144143,21.9698582,4.7409245
203.8786787,222.2111068,-264.1705966,1.7782608,-0.01314,22.397033,4.9864831
205.8774892,220.2518642,-264.5570973,1.7532971,-0.0118742,22.8377135,4.9740243
207.8762998,218.2807947,-264.8974493,1.7306352,-0.0107815,23.2689799,4.9615966
209.8751104,216.3040213,-265.1949507,1.7099023,-0.0101854,23.6913488,4.9492
211.873921,214.3238604,-265.4518223,1.68976,-0.01,24.1052906,4.9368344
213.8727315,212.3351202,-265.6692874,1.669618,-0.0101367,24.5112347,4.9244996
215.8715421,210.3443595,-265.8462094,1.6491825,-0.0103429,24.9095747,4.9121957
217.8703527,208.3520227,-265.9818474,1.6282783,-0.0105768,25.3006721,4.8294658
219.8691633,206.3554384,-266.0758089,1.6074941,-0.0101962,25.6793766,4.8641864
221.8679738,204.3589442,-266.1291651,1.5878633,-0.0092263,26.0552405,4.8757028
223.8667844,202.3588518,-266.1457961,1.570835,-0.0078051,26.4266299,4.8635208
225.865595,200.3617006,-266.1310816,1.5564069,-0.0066498,26.791963,4.8513692
227.8644056,198.3632077,-266.0897952,1.5442634,-0.0054815,27.1514865,4.839248
229.8632161,196.3638056,-266.0265594,1.5344924,-0.0042913,27.5054304,4.8271571
231.8620267,194.3680351,-265.9462613,1.5270504,-0.0031647,27.8540095,4.8150963
233.8608373,192.3710455,-265.8532553,1.5218319,-0.0020587,28.197425,4.8030658
235.8596479,190.3738712,-265.7519952,1.5188074,-0.0009689,28.5358654,4.7910652
237.8584584,188.3784197,-265.646934,1.5179354,9.37E-05,28.8695077,4.7790947
239.857269,186.3819001,-265.542189,1.5191754,0.0011427,29.1985186,4.7671541
241.8560796,184.3853858,-265.4420147,1.5224983,0.0021818,29.5230548,-4.8355599
243.8548902,182.3884302,-265.3505429,1.52789,0.0032121,29.1938354,-9.0497073
245.8537007,180.390908,-265.2718973,1.5353432,0.0042401,28.5675117,-8.3683274
247.8525113,178.3931779,-265.210196,1.5448392,0.0052652,27.9758704,-7.7187139
249.8513219,176.3940824,-265.1695201,1.5564166,0.0063198,27.4188408,-7.1726102
251.8501325,174.3958387,-265.1541101,1.5700891,0.0073008,26.8908804,-6.8349977
253.848943,172.3972275,-265.1677782,1.58543,0.0080482,26.37794,-6.5498609
255.8477536,170.3990101,-265.2135829,1.6022379,0.0087643,25.8768595,-6.2996751
257.8465642,168.402191,-265.2943661,1.6204572,0.0094706,25.3855893,-6.0750217
259.8453748,166.4069824,-265.4129465,1.6400971,0.0101792,24.9026606,-5.8769292
261.8441853,164.4149149,-265.5720649,1.6611456,0.0108874,24.4263949,-5.7075392
263.8429959,162.4263489,-265.7745296,1.6836099,0.0115907,23.9547947,-5.5596919
265.8418065,160.4433332,-266.0229682,1.707487,0.0123005,23.4863077,-5.4295096
267.8406171,158.4673808,-266.320021,1.7327813,0.0130245,23.0195901,-5.327224
269.8394276,156.4985588,-266.6686276,1.7595447,0.0137448,22.5522793,-5.2445819
271.8382382,154.5414596,-267.0709069,1.7877425,0.0144783,22.0825599,-5.0441978
273.8370488,152.5969188,-267.5296711,1.8175757,0.0155045,21.6211623,-4.7701327
275.8358594,150.6651078,-268.049131,1.849778,0.0167485,21.1755868,-3.860619
277.8346699,148.7551397,-268.6328324,1.8858927,0.0194239,20.8079837,-2.7187788
279.8334805,146.8692136,-269.2902905,1.9276435,0.022613,20.5451585,-1.4895104
281.8322911,145.0112943,-270.0336958,1.9762738,0.0258816,20.3997313,-1.4880335
283.8311017,143.2028186,-270.8663502,2.0283523,0.0262158,20.2534057,-1.45972
285.8299122,141.4308909,-271.7972942,2.080571,0.0256532,20.1088298,-1.8192303
287.8287228,139.7102413,-272.8172099,2.1308638,0.0247471,19.9271785,-2.3678246
289.8275334,138.0412037,-273.921765,2.1797145,0.0240434,19.6882396,-2.8825875
291.826344,136.4282103,-275.1048474,2.2274711,0.0237364,19.3933825,-3.253171
293.8251545,134.8715924,-276.3641162,2.2742873,0.023088,19.0551394,-3.7931716
295.8239651,133.3764894,-277.6925752,2.3200424,0.0225938,18.6530072,-4.3000335
297.8227757,131.9461493,-279.0839128,2.3644955,0.021969,18.1863897,-4.8874954
299.8215863,130.5742083,-280.5425188,2.4096894,0.0234796,17.6410435,-4.5202618
301.8203968,129.2769198,-282.0583998,2.458581,0.0261413,17.1212185,-3.4130206
303.8192074,128.0591212,-283.6432409,2.5159876,0.0313485,16.718019,-2.5447842
305.818018,126.9420288,-285.3021879,2.5833492,0.0357329,16.4109438,-1.6877811
307.8168286,125.9484745,-287.0326323,2.6588221,0.0398989,16.2040725,-0.6690353
309.8156391,125.094213,-288.8403245,2.7428779,0.0442228,16.1213342,-0.162031
311.8144497,124.4027396,-290.7150198,2.8341772,0.0462874,16.1012322,-0.162031
313.8132603,123.8880199,-292.6425088,2.9272549,0.0461086,16.081105,-0.0853876
315.8120709,123.549211,-294.6105014,3.0126604,0.0392381,16.0704882,1.7049229
317.8108814,123.3668821,-296.5955889,3.0866258,0.0365809,16.2811617,2.1375941
319.809692,123.3298741,-298.5973401,-3.1238043,0.0358935,16.541509,2.0077579
321.8085026,123.4356984,-300.5889131,-3.0536748,0.0344908,16.782365,2.1097201
323.8073132,123.6789172,-302.573588,-2.9862777,0.0326231,17.0317831,2.3553482
325.8061237,124.0521981,-304.5426089,-2.9227891,0.0308597,17.3059939,2.5704116
327.8049343,124.5434621,-306.4789648,-2.8645787,0.0275289,17.6003681,3.2786764
329.8037449,125.1421944,-308.3901431,-2.8125632,0.0239992,17.9688582,4.0493434
331.8025555,125.8301122,-310.2656524,-2.7689254,0.019761,18.4137884,5.0877761
333.801366,126.5947145,-312.1183412,-2.7323498,0.0169151,18.9580222,5.0753709
335.8001766,127.4175849,-313.9355334,-2.7012949,0.014463,19.4857901,5.06269
337.7989872,128.2945969,-315.731574,-2.6739163,0.0129071,19.9983682,5.0500408
339.7977978,129.2188334,-317.5063898,-2.6494591,0.0116256,20.4968993,5.0374232
341.7966083,130.1812691,-319.2542709,-2.6274804,0.010418,20.9823876,5.0248371
343.7954189,131.181581,-320.9847069,-2.607826,0.0092268,21.4557215,5.0122825
345.7942295,132.2124331,-322.6947615,-2.5909502,0.0075491,21.9176913,-6.6922688
347.7930401,133.2682782,-324.3883607,-2.5782768,0.0042173,21.2986393,-10.3558617
349.7918506,134.3394416,-326.0766111,-2.576255,-0.0021523,20.3035274,-9.1578845
351.7906612,135.4026986,-327.7681925,-2.5866288,-0.0081914,19.381008,-7.3643052
353.7894718,136.4398447,-329.4798211,-2.6089589,-0.0140158,18.6060144,-5.8662484
355.7882824,137.4274338,-331.2176618,-2.64255,-0.0196307,17.9647636,-4.6971189
357.7870929,138.3473103,-332.9946589,-2.6869288,-0.0246512,17.4343176,-3.6483492
359.7859035,139.1776022,-334.8131452,-2.7412625,-0.0294864,17.0108998,-2.6965344
361.7847141,139.8985382,-336.6750662,-2.8045849,-0.0340197,16.6910452,-1.9231588
363.7835247,140.4933034,-338.5867008,-2.8765631,-0.0378222,16.459129,-1.2462113
365.7823352,140.9408821,-340.5336709,-2.9558043,-0.0410648,16.3070858,-0.7138966
367.7811458,141.2271016,-342.5070511,-3.0401334,-0.043527,16.2193452,-0.5304004
369.7799564,141.3421661,-344.5047044,-3.1283305,-0.0445788,16.1538485,-0.3122454
371.778767,141.2791073,-346.5002741,3.0647966,-0.0456301,16.1151662,-0.2576757
373.7775775,141.0350191,-348.4805965,2.9729087,-0.0460203,16.0831742,-0.163602
375.7763881,140.6110067,-350.4322147,2.8832443,-0.0434996,16.0628289,-0.9342057
377.7751987,140.0195257,-352.33476,2.79673,-0.0441432,15.9461554,-0.7254941
379.7740093,139.2595075,-354.1860578,2.7069072,-0.0454755,15.8549557,-0.2592411
381.7728198,138.3337859,-355.9608329,2.6140382,-0.0475236,15.8222398,-0.2295196
383.7716304,137.2467674,-357.6373277,2.5186594,-0.0478153,15.7932182,-0.1849929
385.770441,136.0022096,-359.2047402,2.422212,-0.0481347,15.7697879,-0.1550415
387.7692516,134.6158289,-360.6419064,2.3260668,-0.0483741,15.7501242,-0.1550415
389.7680621,133.0935321,-361.9443131,2.2320891,-0.0452325,15.730436,0.6527178
391.7668727,131.4655033,-363.0997119,2.1454591,-0.0403963,15.813157,1.7423736
393.7656833,129.752117,-364.1199846,2.0731233,-0.0321533,16.0318833,3.5752759
395.7644939,127.9734534,-365.0244098,2.0095826,-0.0312938,16.4716084,3.3399836
397.7633044,126.1432251,-365.8157749,1.9486674,-0.0299714,16.8720441,3.2902349
399.762115,124.2597119,-366.4993942,1.8895713,-0.0290215,17.2574327,3.1707207
401.7609256,122.3475046,-367.0701681,1.8323901,-0.028336,17.6208491,3.0077886
403.7597362,120.4023934,-367.5328051,1.7765933,-0.0272943,17.9587951,2.9955108
405.7585467,118.4315407,-367.8889748,1.722869,-0.0262936,18.2891564,2.9959087
407.7573573,116.4492867,-368.1409859,1.6722595,-0.0244158,18.6136979,3.3241134
409.7561679,114.4568869,-368.2959517,1.625159,-0.0226642,18.9672954,3.6215316
411.7549785,112.4585524,-368.3606163,1.5817828,-0.0207441,19.3451752,4.0029139
413.753789,110.4617318,-368.3419928,1.5415551,-0.0195491,19.754441,4.1272946
415.7525996,108.4654762,-368.2453013,1.50359,-0.0184982,20.1677291,4.2218933
417.7514102,106.4720648,-368.0746354,1.4674895,-0.0175975,20.5819054,4.2806901
419.7502208,104.4894964,-367.8343446,1.4331327,-0.0168252,20.9935087,4.3092107
421.7490313,102.5135157,-367.5271066,1.4001954,-0.0161077,21.3998598,4.3371956
423.7478419,100.5489147,-367.1564626,1.368684,-0.0154303,21.8012032,4.3690485
425.7466525,98.596662,-366.7254209,1.3385391,-0.0147193,22.198159,4.438975
427.7454631,96.6578913,-366.2370804,1.3097817,-0.0140264,22.5943268,4.520383
429.7442736,94.7339027,-365.6946836,1.2824945,-0.0132868,22.9907456,4.6465762
431.7430842,92.8235607,-365.1009243,1.2566646,-0.0125152,23.3912298,4.8103349
433.7418948,90.9315806,-364.4605335,1.2324417,-0.0117267,23.7987296,4.9460128
435.7407054,89.0520415,-363.7748884,1.2098519,-0.0108643,24.2105724,4.9336551
437.7395159,87.1886977,-363.0488709,1.1889344,-0.010059,24.6145221,4.9213283
439.7383265,85.3447168,-362.2874122,1.1697305,-0.0090591,25.0109637,4.9090323
441.7371371,83.5099936,-361.4915043,1.1540934,-0.0065492,25.4002511,4.896767
443.7359477,81.6875201,-360.6723792,1.1434803,-0.0041716,25.7827108,4.8845324
445.7347582,79.8720307,-359.8381178,1.1373518,-0.0020637,26.1586446,4.8723283
447.7335688,78.0590311,-358.9950551,1.1339523,-0.0013347,26.5283322,4.8601547
449.7323794,76.2489736,-358.1474288,1.1318947,-0.0008162,26.8920335,4.8480116
451.73119,74.4407473,-357.297041,1.1306241,-0.0004554,27.2499905,4.8358988
453.7300005,72.6324926,-356.4446276,1.1300724,-9.61E-05,27.6024287,4.8238162
455.7288111,70.8247838,-355.5920471,1.1302399,0.0002633,27.9495592,4.8117638
457.7276217,69.0167306,-354.740467,1.1311234,0.0006071,28.2915795,4.7997416
459.7264323,67.2074457,-353.8909036,1.13254,0.0008103,28.6286748,4.7877494
461.7252428,65.3970669,-353.0442955,1.1341243,0.0006218,28.9610191,4.7757871
463.7240534,63.5853132,-352.1997582,1.1349249,0.0001658,29.2887762,4.7638547
465.722864,61.7735574,-351.3558854,1.1346865,-0.0004039,29.6121006,4.7519522
467.7216746,59.9628305,-350.5106482,1.1331706,-0.0011972,29.9311377,-3.5001068
469.7204851,58.153494,-349.6607719,1.1298551,-0.002141,29.6964797,-9.7981681
471.7192957,56.3489675,-348.8036215,1.1244753,-0.0032378,29.0294943,-9.0777214
473.7181063,54.549929,-347.9348013,1.1169758,-0.0042488,28.3975747,-8.4461769
475.7169169,52.7557299,-347.049453,1.1075054,-0.0052245,27.7967198,-7.8203804
477.7157274,50.9735454,-346.1467272,1.0960294,-0.0062625,27.2285643,-7.2676678
479.714538,49.2019371,-345.2213298,1.0824962,-0.0072683,26.6897234,-6.77422
481.7133486,47.4426073,-344.269553,1.0669723,-0.008251,26.1774821,-6.3305705
483.7121592,45.7013336,-343.290092,1.0495249,-0.0092157,25.6895571,-5.9287726
485.7109697,43.9774156,-342.278158,1.0301444,-0.0101672,25.2240433,-5.5609326
487.7097803,42.273723,-341.2309588,1.0088687,-0.0111117,24.7794644,-5.2301763
489.7085909,40.595139,-340.1471213,0.9857425,-0.012039,24.3539236,-4.915488
491.7074015,38.942341,-339.0226777,0.960736,-0.0129789,23.9470945,-4.6160595
493.706212,37.3192451,-337.8557095,0.9338423,-0.0139292,23.5586519,-4.3316946
495.7050226,35.7295761,-336.6442453,0.9050494,-0.0148865,23.1882212,-4.0153574
497.7038332,34.1765227,-335.3858955,0.8742877,-0.0159318,22.8394774,-3.6528896
499.7026438,32.6644426,-334.0787981,0.8412883,-0.0170875,22.5175233,-3.4902101
501.7014543,31.197883,-332.7210541,0.8062759,-0.0178832,22.205547,-3.4876567
503.7002649,29.7801724,-331.3111567,0.7698688,-0.0183135,21.8893579,-3.4971868
505.6990755,28.4150603,-329.8506933,0.7335432,-0.0180687,21.5676508,-3.861234
507.6978861,27.1020033,-328.3399326,0.6975036,-0.0179384,21.2067869,-4.1914179
509.6966966,25.8468976,-326.7865864,0.6616972,-0.0179174,20.8079819,-4.4868483
511.6955072,24.6462246,-325.1867333,0.625964,-0.01782,20.3724174,-4.8414617
513.6943178,23.5035436,-323.5453087,0.5902775,-0.0179078,19.8917335,-5.1426536
515.6931284,22.4231308,-321.868502,0.5544203,-0.0181775,19.368084,-5.4117597
517.6919389,21.4025067,-320.1499521,0.5170946,-0.0191063,18.8012902,-4.9319654
519.6907495,20.4492776,-318.3945395,0.4768735,-0.0218012,18.2694386,-4.1834588
521.6895601,19.572851,-316.5979566,0.4296665,-0.0252791,17.8058558,-3.6428682
523.6883707,18.7881121,-314.7595187,0.3762172,-0.0282532,17.3921159,-3.2727507
525.6871812,18.1078391,-312.8785088,0.3170096,-0.0307811,17.0118334,-2.96872
527.6859918,17.5452779,-310.9614081,0.253037,-0.0331661,16.6593715,-2.7289643
529.6848024,17.1108278,-309.0111265,0.1845877,-0.0353968,16.3286648,-2.6672501
531.683613,16.8149726,-307.0340488,0.1119556,-0.0370864,15.9988324,-2.2511485
533.6824235,16.666589,-305.0438452,0.0359834,-0.0400999,15.7150692,-1.0570357
535.6812341,16.6786315,-303.0456556,-0.0499087,-0.0457064,15.580044,-0.151333
537.6800447,16.8716226,-301.05921,-0.1450417,-0.0495596,15.5606169,-0.151333
539.6788553,17.2599362,-299.0992022,-0.2460231,-0.0490973,15.5411656,-0.0093272
541.6776658,17.8385185,-297.1842113,-0.3391379,-0.0440924,15.5399659,1.2011811
543.6764764,18.5807797,-295.3305746,-0.4203717,-0.03733,15.693706,2.6519672
545.675287,19.4601842,-293.5353759,-0.4883306,-0.030406,16.0279121,4.0283336
547.6740976,20.4471987,-291.7966653,-0.5418974,-0.0233186,16.5226426,5.1293764
549.6729081,21.5137138,-290.1081242,-0.5829351,-0.0177435,17.1319299,5.1165606
551.6717187,22.6393511,-288.4594741,-0.6142508,-0.0147329,17.7188344,5.1037768
553.6705293,23.8164944,-286.8402656,-0.6425663,-0.0134851,18.285515,5.091025
555.6693399,25.0331663,-285.2576669,-0.6676658,-0.0116988,18.8338007,5.078305
557.6681504,26.2892669,-283.7005238,-0.6893016,-0.0098504,19.3652573,5.0656168
559.666961,27.5759046,-282.1683897,-0.7071287,-0.0079896,19.8812375,5.0529602
561.6657716,28.8867113,-280.6571028,-0.7211927,-0.0060862,20.38292,5.0403354
563.6645822,30.2160265,-279.1615866,-0.7313253,-0.0038638,20.8713386,5.027742
565.6633928,31.5527648,-277.6807914,-0.7364276,-0.001218,21.347407,2.3946026
567.6622033,32.8978716,-276.1963769,-0.7345175,0.0031655,21.5704543,-9.0907662
569.6610139,34.2308665,-274.706464,-0.7238073,0.0074073,20.7109406,-7.6557262
571.6598245,35.538609,-273.2005064,-0.704955,0.011531,19.9584159,-6.3861286
573.6586351,36.8161669,-271.6590008,-0.6777404,0.0156833,19.3082636,-5.1701802
575.6574456,38.0423437,-270.0811962,-0.6421059,0.0200201,18.7654102,-3.9815119
577.6562562,39.2028485,-268.4579074,-0.5977471,0.0244736,18.3364131,-2.8235668
579.6550668,40.2840337,-266.7776948,-0.5443456,0.0288657,18.025995,-1.7532314
581.6538774,41.2659087,-265.0395627,-0.4827514,0.0328549,17.8305283,-0.8203357
583.6526879,42.1331479,-263.2376908,-0.4132373,0.0361557,17.7383299,-0.1961651
585.6514985,42.8680564,-261.3785749,-0.338966,0.0382331,17.7162116,-0.1961651
587.6503091,43.4599657,-259.4693662,-0.2624774,0.0379742,17.6940657,-0.0846453
589.6491197,43.9053243,-257.5204359,-0.1870661,0.0372401,17.6845012,0.1580036
591.6479302,44.2042738,-255.5454623,-0.1137199,0.0362526,17.7023507,0.4435557
593.6467408,44.3595565,-253.5522665,-0.0420643,0.0353974,17.7523629,0.647657
595.6455514,44.3733234,-251.5548275,0.0283733,0.035625,17.825136,0.4820772
597.644362,44.2448279,-249.5607372,0.1006545,0.0363677,17.8791117,0.1748045
599.6431725,43.9731729,-247.5809752,0.1714664,0.0345437,17.8986435,0.7333032
601.6419831,43.5656191,-245.6243665,0.2384902,0.032328,17.9803478,1.3465266
603.6407937,43.0325522,-243.6981976,0.3006896,0.0298917,18.1294184,1.9699143
605.6396043,42.3854439,-241.8073004,0.3579452,0.0274179,18.3453204,2.5621384
607.6384148,41.6364667,-239.9553525,0.4095124,0.023997,18.6223855,3.4612657
609.6372254,40.7999663,-238.1423124,0.4540974,0.0213128,18.9902625,4.0885665
611.636036,39.8848831,-236.3631016,0.4955613,0.0200654,19.415834,4.2002333
613.6348466,38.9022811,-234.6292269,0.5357146,0.0203126,19.8435267,3.755497
615.6336571,37.8471811,-232.9316252,0.5765316,0.0204817,20.218274,3.3720241
617.6324677,36.7201085,-231.2738978,0.6177179,0.0206202,20.5489338,3.0290354
619.6312783,35.5323483,-229.6728371,0.6588293,0.0206473,20.8414878,2.759993
621.6300889,34.2749184,-228.1163799,0.700229,0.0206514,21.1045261,2.5234528
623.6288994,32.9540062,-226.6129876,0.7415319,0.0206706,21.3421843,2.3000853
625.62771,31.5751576,-225.1681605,0.7823438,0.0201366,21.5565234,2.3523997
627.6265206,30.1377534,-223.778506,0.8220409,0.0195628,21.7735551,2.4292238
629.6253312,28.6472344,-222.4462202,0.8605479,0.0189597,21.9954272,2.5249528
