s_m, x_m, y_m, psi_rad, kappa_radpm, vx_mps, ax_mps2
1244.7951076,-156.3111726,-90.7877923,0.0253266,0.0314608,19.5024186,-0.2036531
1246.7931735,-156.4243238,-88.793266,0.0879366,0.0312295,19.4815427,-0.0897679
1248.7912395,-156.6616927,-86.8096696,0.1502413,0.0311615,19.4723337,-0.0525468
1250.7893055,-157.0220674,-84.8446793,0.2125373,0.0312021,19.4669411,-0.0612435
1252.7873715,-157.5041938,-82.9059967,0.2749937,0.0313362,19.4606541,-0.2224144
1254.7854375,-158.1067572,-81.001179,0.3378449,0.0315958,19.437805,-0.2429017
1256.7835035,-158.8282744,-79.1383046,0.4012818,0.0318227,19.4128204,-0.2349492
1258.7815694,-159.6666521,-77.3251,0.4649431,0.0319218,19.3886231,-0.2349492
1260.7796354,-160.6185984,-75.5688623,0.5283174,0.0314861,19.3643957,-0.0409976
1262.7777014,-161.6791141,-73.8759441,0.5908373,0.0311379,19.360165,0.0947469
1264.7757674,-162.843006,-72.2520909,0.6528575,0.0309582,19.3699408,0.150169
1266.7738334,-164.1048939,-70.7034915,0.7145717,0.0308378,19.385425,0.1764285
1268.7718994,-165.4598753,-69.2354293,0.7761235,0.030742,19.4036011,0.1903319
1270.7699653,-166.9024825,-67.8532886,0.837452,0.0306633,19.4231904,0.1961483
1272.7680313,-168.4269017,-66.5621693,0.8986856,0.0306511,19.4433578,-0.4299705
1274.7660973,-170.0275832,-65.3667492,0.9600174,0.0307573,19.3991222,-0.6546214
1276.7641633,-171.6986506,-64.2719521,1.0216789,0.0309838,19.3315801,-0.5983336
1278.7622293,-173.4343011,-63.2826548,1.0839127,0.0313309,19.2696385,-0.4850086
1280.7602953,-175.2284679,-62.403915,1.1469654,0.0317988,19.2192822,-0.3116311
1282.7583612,-177.0746635,-61.6409754,1.211074,0.0323752,19.1868572,-0.2295115
1284.7564272,-178.9663973,-60.9987389,1.2760458,0.0326781,19.1629417,-0.2295115
1286.7544932,-180.8957618,-60.4811804,1.3411704,0.0321075,19.1389962,0.0100549
1288.7525592,-182.8544911,-60.0882853,1.4040919,0.0307669,19.1400459,0.4998605
1290.7506252,-184.8333923,-59.8156983,1.4628191,0.028032,19.1921563,1.4445143
1292.7486912,-186.8243427,-59.6543622,1.5162014,0.0254508,19.3419579,2.2447339
1294.7467571,-188.8216791,-59.5944237,1.5645589,0.0229599,19.5724701,2.965077
1296.7448231,-190.8189473,-59.6261828,1.6080422,0.0205836,19.8728565,3.6240971
1298.7428891,-192.8135101,-59.7400533,1.6468243,0.0182336,20.2339516,4.2790606
1300.7409551,-194.8033057,-59.9265849,1.6809365,0.0159089,20.6521787,4.9480914
1302.7390211,-196.7854077,-60.1761742,1.710414,0.0136069,21.1254755,5.0210714
1304.7370871,-198.76024,-60.4795623,1.7352442,0.0112015,21.5951517,5.0085309
1306.735153,-200.7281656,-60.8271414,1.7551656,0.0087267,22.0536919,4.9960217
1308.733219,-202.6892972,-61.2088568,1.7700515,0.0061768,22.5017797,4.9835437
1310.731285,-204.645714,-61.6147795,1.7798555,0.0036371,22.9400303,4.9710969
1312.729351,-206.599271,-62.0349424,1.7845903,0.0011008,23.3689997,4.9586812
1314.727417,-208.5517122,-62.4593544,1.7842444,-0.0014466,23.7891927,4.9462964
1316.725483,-210.5054643,-62.8781417,1.7788109,-0.0039917,24.2010691,-6.4014574
1318.7235489,-212.4624535,-63.2813242,1.7682931,-0.0065279,23.6666575,-7.5569406
1320.7216149,-214.4245445,-63.6589772,1.7527719,-0.0090095,23.0198207,-6.5300793
1322.7196809,-216.3931855,-64.0012628,1.7322943,-0.011482,22.4458701,-5.5796117
1324.7177469,-218.3688838,-64.2982511,1.7068802,-0.0139586,21.943569,-4.6765891
1326.7158129,-220.3523508,-64.540056,1.6765065,-0.016448,21.5135296,-3.7985995
1328.7138789,-222.3427321,-64.7165515,1.6411413,-0.0189459,21.157794,-2.9084071
1330.7119448,-224.3378275,-64.8175489,1.600767,-0.0214758,20.8813283,-1.9716265
1332.7100108,-226.3359399,-64.8328622,1.5552964,-0.0240475,20.6918097,-1.0952933
1334.7080768,-228.3323556,-64.752254,1.5048301,-0.0263574,20.5857731,-0.3339382
1336.7061428,-230.3210225,-64.5667399,1.4500413,-0.0282409,20.5533353,-0.263367
1338.7042088,-232.2967796,-64.2700648,1.3933843,-0.0284774,20.5277165,-0.263367
1340.7022748,-234.2523311,-63.8617325,1.336674,-0.0280647,20.5020656,-0.0592559
1342.7003407,-236.1818681,-63.3444661,1.2813175,-0.0273272,20.4962899,0.2573432
1344.6984067,-238.0804976,-62.7226778,1.2275939,-0.0264589,20.5213615,0.5942388
1346.6964727,-239.9436099,-62.0013989,1.1755203,-0.0256812,20.5791383,0.8592836
1348.6945387,-241.7672117,-61.1855158,1.1249243,-0.0249769,20.6623993,1.0696479
1350.6926047,-243.547903,-60.2796282,1.0756722,-0.0243316,20.7655773,1.2384764
1352.6906707,-245.2824628,-59.2882559,1.0276562,-0.0237379,20.8844036,1.3739191
1354.6887366,-246.9680438,-58.2157561,0.9807797,-0.0231939,21.015439,1.4804133
1356.6868026,-248.6021499,-57.0662882,0.9349385,-0.0226994,21.1557227,1.5608116
1358.6848686,-250.1824547,-55.8438949,0.8900362,-0.0222536,21.3026245,1.6176414
1360.6829346,-251.7068467,-54.5524616,0.845982,-0.0218516,21.4538137,1.6547991
1362.6810006,-253.1734231,-53.1957011,0.8026861,-0.0214929,21.6073811,1.6736292
1364.6790666,-254.5803901,-51.7772195,0.760065,-0.0211762,21.7615937,1.675676
1366.6771325,-255.926094,-50.3004806,0.7180384,-0.0208983,21.9149078,1.6631593
1368.6751985,-257.2089745,-48.7688403,0.676527,-0.0206592,22.0660233,1.6365233
1370.6732645,-258.4275376,-47.1855687,0.6354568,-0.0204566,22.2137153,1.5972838
1372.6713305,-259.5803941,-45.5537972,0.5947574,-0.0202892,22.3569252,1.5463886
1374.6693965,-260.6661597,-43.876635,0.5543509,-0.0201622,22.4947034,1.4814293
1376.6674624,-261.6835497,-42.1571414,0.514301,-0.0199019,22.625907,1.4916535
1378.6655284,-262.6317483,-40.3986261,0.4748685,-0.0194531,22.7572518,1.6016789
1380.6635944,-263.5110364,-38.6045467,0.4367991,-0.0186541,22.8974459,1.8921134
1382.6616604,-264.3226792,-36.7791376,0.4001641,-0.0180506,23.0619636,2.0672816
1384.6597264,-265.0680761,-34.9253802,0.3646478,-0.0175127,23.2403807,2.2035775
1386.6577924,-265.7481835,-33.0465738,0.3301455,-0.0170246,23.4290649,2.311759
1388.6558583,-266.3638847,-31.1460858,0.2966157,-0.0165422,23.6253926,2.4179919
1390.6539243,-266.9165283,-29.2259916,0.2640331,-0.0160732,23.8290115,2.5183993
1392.6519903,-267.4072538,-27.2890223,0.2323705,-0.0156204,24.0392522,2.6120446
1394.6500563,-267.8372035,-25.3380962,0.2016066,-0.0151789,24.2553854,2.7021648
1396.6481223,-268.2078537,-23.3747094,0.1717062,-0.014751,24.4769673,2.7878992
1398.6461883,-268.5204938,-21.4011344,0.1426473,-0.0143359,24.7034965,2.8698967
1400.6442542,-268.7764272,-19.4198247,0.1144129,-0.0139306,24.9345388,2.9503457
1402.6423202,-268.9771484,-17.4318621,0.0869724,-0.0135374,25.169847,3.0278045
1404.6403862,-269.1240324,-15.4390843,0.0603052,-0.0131553,25.4090674,3.1031549
1406.6384522,-269.2184688,-13.4434978,0.0343918,-0.0127879,25.6519263,3.1740318
1408.6365182,-269.2618946,-11.4458829,0.0091999,-0.0124238,25.8979762,3.2480692
1410.6345842,-269.2557211,-9.447739,-0.0152565,-0.0120562,26.1473686,3.3300402
1412.6326501,-269.2014396,-7.4506151,-0.0389614,-0.0116724,26.4006092,3.4288316
1414.6307161,-269.100588,-5.4550877,-0.0619035,-0.0112912,26.658849,3.5312039
1416.6287821,-268.9547369,-3.4622772,-0.0840877,-0.0109146,26.9222099,3.6360485
1418.6268481,-268.7654862,-1.4733472,-0.1055205,-0.0105408,27.1907248,3.7447626
1420.6249141,-268.534372,0.5113133,-0.1262126,-0.0101708,27.464524,3.8567414
1422.6229801,-268.262968,2.4909109,-0.1461673,-0.0098033,27.7436863,3.9731805
1424.621046,-267.9528684,4.4646455,-0.1653897,-0.009439,28.0283692,4.0938066
1426.619112,-267.605579,6.432305,-0.1838891,-0.0090781,28.3187018,4.2186064
1428.617178,-267.2226509,8.3933693,-0.2016695,-0.0087196,28.6148035,4.3485472
1430.615244,-266.8056421,10.347341,-0.2187351,-0.0083634,28.9168523,4.4840063
1432.61331,-266.3560187,12.2941644,-0.2350927,-0.0080102,29.2250411,4.6246242
1434.611376,-265.8752887,14.2335633,-0.2507474,-0.0076597,29.5395267,4.7546352
1436.6094419,-265.3649578,16.1652946,-0.2657,-0.0073076,29.8594003,4.7427601
1438.6075079,-264.8264564,18.0894374,-0.2799525,-0.0069607,30.1750971,4.7309147
1440.6055739,-264.2612452,20.0059035,-0.2935204,-0.0066204,30.4867486,4.7190988
1442.6036399,-263.6707329,21.914667,-0.3064386,-0.0063147,30.7944798,4.7073125
1444.6017059,-263.0561664,23.8158827,-0.3187581,-0.0060199,31.0984087,4.6955556
1446.5997719,-262.4187759,25.7095621,-0.3305017,-0.0057353,31.3986478,4.6838281
1448.5978378,-261.7597317,27.5958101,-0.3416712,-0.005444,31.6953038,4.6721298
1450.5959038,-261.0802078,29.4747798,-0.352258,-0.0051543,31.9884781,4.6604608
1452.5939698,-260.3813752,31.3466341,-0.3622707,-0.0048683,32.2782674,4.6488209
1454.5920358,-259.6643512,33.2116462,-0.3717122,-0.004582,32.5647639,4.6372101
1456.5901018,-258.9302949,35.0699844,-0.3805818,-0.0042967,32.8480555,4.6256283
1458.5881678,-258.180322,36.9219267,-0.388883,-0.0040127,33.1282262,4.6140754
1460.5862337,-257.4154885,38.7678833,-0.396618,-0.0037295,33.4053562,4.6025514
1462.5842997,-256.636952,40.608014,-0.4037874,-0.0034472,33.6795224,4.5910561
1464.5823657,-255.8457691,42.442717,-0.4103938,-0.0031658,33.9507981,4.5795896
1466.5804317,-255.0429421,44.2725029,-0.4164385,-0.0028846,34.2192539,4.5681517
1468.5784977,-254.2296337,46.0975155,-0.4219216,-0.0026047,34.4849572,4.5567423
1470.5765637,-253.4068455,47.9182533,-0.4268486,-0.0023271,34.7479729,4.5453615
1472.5746296,-252.5755472,49.7352769,-0.4312099,-0.0020358,35.0083631,4.5340091
1474.5726956,-251.7369374,51.5487505,-0.434977,-0.0017228,35.2661875,4.522685
1476.5707616,-250.8920846,53.3593662,-0.4380686,-0.0013717,35.5215037,4.5113892
1478.5688276,-250.0422145,55.1677074,-0.440517,-0.0010913,35.774367,4.5001217
1480.5668936,-249.1884269,56.9741389,-0.4424362,-0.0008387,36.0248305,4.4876407
1482.5649596,-248.3316003,58.7791456,-0.4438867,-0.0006133,36.2728772,4.4640301
1484.5630255,-247.4725396,60.5831492,-0.4448868,-0.0003878,36.5179473,4.4406273
1486.5610915,-246.6121054,62.3864366,-0.4454363,-0.0001624,36.7601116,4.4174283
1488.5591575,-245.7510852,64.1894468,-0.4455359,6.27E-05,36.9994383,4.3944291
1490.5572235,-244.8902452,65.992598,-0.4452349,0.000228,37.2359927,4.3716259
1492.5552895,-244.0302553,67.7960698,-0.4446486,0.0003134,37.4698378,-4.3538035
1494.5533555,-243.1713435,69.600089,-0.4440771,0.0002587,37.236949,-12.5077382
1496.5514214,-242.3133909,71.4045387,-0.4435811,0.0002451,36.5596471,-12.4921392
1498.5494874,-241.4563034,73.2094489,-0.4430953,0.0002425,35.8704274,-12.4709076
1500.5475534,-240.6000901,75.0147782,-0.442609,0.0002443,35.1689091,-12.4709152
1502.5456194,-239.7447597,76.8204988,-0.4421372,0.0002241,34.4531094,-12.4759271
1504.5436854,-238.8902273,78.6266218,-0.4417189,0.000185,33.7218222,-12.5004287
1506.5417514,-238.0363553,80.4330548,-0.441418,0.0001162,32.9728363,-12.5533109
1508.5398173,-237.182901,82.2396799,-0.4412622,3.81E-05,32.2031558,-12.5766219
1510.5378833,-236.3295832,84.0463727,-0.4412655,-4.07E-05,31.4131406,-12.476066
1512.5359493,-235.476122,85.8529908,-0.4414229,-0.0001169,30.6093025,-12.3851586
1514.5340153,-234.6222596,87.6593678,-0.4417309,-0.000191,29.7898753,-12.197976
1516.5320813,-233.7676988,89.4654187,-0.4422257,-0.0003889,28.9601787,-11.8211929
1518.5301473,-232.9116331,91.2708296,-0.4434646,-0.0008509,28.1327727,-10.6327567
1520.5282132,-232.0521388,93.0743587,-0.4465568,-0.0024505,27.3671884,-9.4336413
1522.5262792,-231.1837672,94.8737792,-0.453278,-0.0042332,26.6695506,-8.4486992
1524.5243452,-230.3001871,96.6659366,-0.4633718,-0.0058668,26.0288842,-7.9366669
1526.5224112,-229.3961849,98.4471514,-0.4762469,-0.0069171,25.4123364,-7.5364039
1528.5204772,-228.4672311,100.2165145,-0.4909956,-0.007875,24.812706,-7.1146561
1530.5185432,-227.5106041,101.970864,-0.5077983,-0.0089442,24.2330203,-6.7378921
1532.5166091,-226.5229089,103.7076086,-0.5267395,-0.0100164,23.6709477,-6.3723775
1534.5146751,-225.5004912,105.4245007,-0.5478474,-0.0111469,23.1268006,-5.9776429
1536.5127411,-224.4401622,107.1179928,-0.5713821,-0.0124113,22.6044565,-5.5552249
1538.5108071,-223.3381226,108.7846441,-0.5975475,-0.0138109,22.1079634,-5.1540166
1540.5088731,-222.1904638,110.4203102,-0.6265937,-0.015248,21.637142,-4.8072127
1542.5069391,-220.9936005,112.0201601,-0.6584525,-0.0166462,21.1885737,-4.4803341
1544.505005,-219.744096,113.5794346,-0.6931328,-0.0180699,20.7617834,-4.1709151
1546.503071,-218.439287,115.0923753,-0.730686,-0.0195183,20.3564271,-3.8821877
1548.501137,-217.0764147,116.5533613,-0.771135,-0.020977,19.9717398,-3.6164687
1550.499203,-215.6533835,117.9560911,-0.8145126,-0.0224333,19.6065934,-3.3609128
1552.497269,-214.1692575,119.2933221,-0.860816,-0.0239117,19.2610449,-3.1204737
1554.495335,-212.6227426,120.5583311,-0.9100598,-0.0253923,18.9345723,-2.8490769
1556.4934009,-211.0138975,121.7433469,-0.9623729,-0.0269865,18.6314986,-2.5470278
1558.4914669,-209.3441384,122.839496,-1.0179613,-0.0286792,18.3563199,-2.2033079
1560.4895329,-207.6138851,123.8384431,-1.0770468,-0.0304793,18.1149047,-1.7929116
1562.4875989,-205.825954,124.7302136,-1.1398641,-0.0324243,17.9160559,-1.3065745
1564.4856649,-203.9846961,125.5040402,-1.2067057,-0.0344903,17.7697444,-0.7552024
1566.4837309,-202.0940757,126.1494074,-1.2776836,-0.0365801,17.6846241,-0.36391
1568.4817968,-200.1619073,126.6550865,-1.3524032,-0.038005,17.6434604,-0.1940726
1570.4798628,-198.1969536,127.0127656,-1.429367,-0.0386453,17.6214686,-0.1940726
1572.4779288,-196.2101626,127.2186401,-1.5053038,-0.0373981,17.5994493,0.2226983
1574.4759948,-194.2138498,127.2757891,-1.5784486,-0.0356713,17.6247141,0.7252743
1576.4740608,-192.2174545,127.1905354,-1.6478941,-0.0338455,17.7067456,1.1925069
1578.4721268,-190.2320245,126.9705963,-1.7137846,-0.0321428,17.8408031,1.5702027
1580.4701927,-188.2647893,126.623631,-1.7764523,-0.0306137,18.0157984,1.8608874
1582.4682587,-186.321811,126.1568426,-1.8362228,-0.029174,18.2210138,2.1065875
1584.4663247,-184.409831,125.5778746,-1.8929088,-0.0275896,18.4505703,2.3950919
1586.4643907,-182.5325464,124.8944463,-1.9463715,-0.025855,18.7081439,2.7321371
1588.4624567,-180.6927893,124.1148482,-1.9962586,-0.0241007,18.9977006,3.0761879
1590.4605227,-178.892959,123.2476646,-2.0427798,-0.022477,19.3185269,3.3782008
1592.4585886,-177.1337996,122.3004951,-2.0861015,-0.0208813,19.6648218,3.6834005
1594.4566546,-175.4156333,121.2807322,-2.1262471,-0.0193057,20.0355827,3.999317
1596.4547206,-173.7381309,120.195511,-2.1632449,-0.0177321,20.4305255,4.3376389
1598.4527866,-172.1000986,119.0514973,-2.1971721,-0.0162586,20.8504232,4.6600062
1600.4508526,-170.5000495,117.8548405,-2.2282501,-0.0148809,21.2923026,4.9701995
1602.4489186,-168.9363602,116.6110403,-2.2568617,-0.0137607,21.7537059,5.0042352
1604.4469845,-167.4074068,115.3246797,-2.2832357,-0.0126274,22.2085863,4.9917367
1606.4450505,-165.9115249,114.0002729,-2.3073213,-0.0114864,22.6532325,4.9792694
1608.4431165,-164.4462363,112.6416856,-2.3291629,-0.0103761,23.0882386,4.9668333
1610.4411825,-163.0094223,111.2529959,-2.3488027,-0.0092868,23.5141422,4.9544282
1612.4392485,-161.5989831,109.8382455,-2.3662803,-0.0082131,23.9314319,4.9420541
1614.4373145,-160.2114576,108.400011,-2.3816459,-0.007164,24.3405532,4.9297109
1616.4353804,-158.8448454,106.9422908,-2.3948469,-0.005998,24.741914,4.9173986
1618.4334464,-157.4961817,105.4687378,-2.4055681,-0.0047305,25.1358883,4.9051169
1620.4315124,-156.1608395,103.98184,-2.4136662,-0.0033722,25.5228207,4.892866
1622.4295784,-154.8357806,102.4862442,-2.4190411,-0.0020068,25.903029,4.8806457
1624.4276444,-153.5171361,100.9858152,-2.4216804,-0.0006416,26.2768076,4.8684559
1626.4257104,-152.1999154,99.4829918,-2.4217432,0.0005799,26.6444293,4.8562965
1628.4237763,-150.8813844,97.9820925,-2.4195308,0.0014962,27.0061477,4.8441675
1630.4218423,-149.5583155,96.4850246,-2.4158804,0.0021274,27.3621992,4.8320688
1632.4199083,-148.2290729,94.9932852,-2.4115662,0.0021911,27.7128044,4.8200003
1634.4179743,-146.8932973,93.5073464,-2.4071538,0.0022018,28.0581697,4.8079619
1636.4160403,-145.5510009,92.0272941,-2.4027863,0.00217,28.3984883,4.7959537
1638.4141063,-144.2023167,90.5530941,-2.3984819,0.0021386,28.7339416,4.7839754
1640.4121722,-142.8473387,89.0846631,-2.3942404,0.002107,29.0647002,4.772027
1642.4102382,-141.4861806,87.6219384,-2.3900621,0.0020753,29.3909246,4.7601085
1644.4083042,-140.1189857,86.1648883,-2.3859473,0.0020435,29.7127661,4.7482197
1646.4063702,-138.7458468,84.7134262,-2.3818959,0.0020118,30.0303676,4.7363606
1648.4044362,-137.3668736,83.2674841,-2.3779078,0.0019801,30.3438643,4.7245312
1650.4025022,-135.9822083,81.8270275,-2.3739832,0.0019484,30.653384,4.7127313
1652.4005681,-134.5919394,80.3919655,-2.3701219,0.0019167,30.9590479,4.7009608
1654.3986341,-133.1961722,78.9622256,-2.3663237,0.0018851,31.260971,4.6892198
1656.3967001,-131.7950494,77.5377731,-2.3625887,0.0018536,31.5592625,4.6775081
1658.3947661,-130.3886539,76.1185125,-2.3589166,0.0018221,31.8540263,4.6658256
1660.3928321,-128.9770866,74.7043675,-2.3553074,0.0017906,32.1453612,4.6541723
1662.3908981,-127.5604905,73.2953034,-2.3517609,0.0017593,32.4333614,4.6425482
1664.388964,-126.1389428,71.8912205,-2.348277,0.001728,32.7181168,4.630953
1666.38703,-124.71254,70.4920385,-2.3448556,0.0016967,32.9997131,4.6193868
1668.385096,-123.2814259,69.0977238,-2.3414965,0.0016656,33.2782323,4.6078495
1670.383162,-121.8456718,67.7081719,-2.3381998,0.0016344,33.5537527,4.596341
1672.381228,-120.4053696,66.3232988,-2.3349651,0.0016033,33.8263493,4.5848613
1674.379294,-118.9606651,64.9430727,-2.3317926,0.0015723,34.0960939,4.5734102
1676.3773599,-117.5116234,63.5673839,-2.3286822,0.0015412,34.3630553,4.5619878
1678.3754259,-116.0583319,62.1961447,-2.3256337,0.0015102,34.6272995,4.5505938
1680.3734919,-114.6009394,60.8293253,-2.3226472,0.0014792,34.88889,4.5392283
1682.3715579,-113.1395044,59.4668105,-2.3197227,0.0014481,35.1478876,4.5278912
1684.3696239,-111.6741103,58.1085087,-2.3168604,0.001417,35.4043508,4.5165825
1686.3676899,-110.2049097,56.7543924,-2.3140598,0.0013863,35.6583358,4.5053019
1688.3657558,-108.7319542,55.4043413,-2.3113213,0.0013545,35.9098969,4.4940496
1690.3638218,-107.2553249,54.0582585,-2.3086471,0.0013228,36.1590861,4.474871
1692.3618878,-105.7751789,52.7161206,-2.3060291,0.0012978,36.4055172,4.4513731
1694.3599538,-104.2915451,51.3778169,-2.3034559,0.0012813,36.6490103,4.4280808
1696.3580198,-102.8044572,50.0432874,-2.3009064,0.0012704,36.8896348,4.40499
1698.3560858,-101.314032,48.7125755,-2.2983816,0.0012568,37.1274572,4.3820971
1700.3541517,-99.8202549,47.3855976,-2.2958836,0.0012438,37.3625416,4.3593982
1702.3522177,-98.3231553,46.0623101,-2.2934112,0.001231,37.5949497,4.3368899
1704.3502837,-96.8228488,44.7427468,-2.2909646,0.001218,37.8247409,4.3145686
1706.3483497,-95.3193207,43.4268261,-2.2885438,0.0012051,38.0519725,4.292431
1708.3464157,-93.812601,42.1145054,-2.2861489,0.0011922,38.2766996,4.2704739
1710.3444817,-92.3028001,40.8058126,-2.2837798,0.0011792,38.4989755,4.2486943
1712.3425476,-90.7899061,39.5006688,-2.2814366,0.0011663,38.7188514,4.227089
1714.3406136,-89.2739502,38.199033,-2.2791191,0.0011534,38.9363771,4.2056552
1716.3386796,-87.7550351,36.9009253,-2.2768276,0.0011404,39.1516004,4.1843901
1718.3367456,-86.2331531,35.606271,-2.2745618,0.0011275,39.3645677,4.1632909
1720.3348116,-84.7083376,34.3150312,-2.2723218,0.0011146,39.5753237,4.1423549
1722.3328775,-83.1806813,33.0272166,-2.2701076,0.0011017,39.7839119,4.1215796
1724.3309435,-81.6501822,31.7427584,-2.2679191,0.0010889,39.9903741,4.1009625
1726.3290095,-80.1168762,30.4616196,-2.2657564,0.001076,40.194751,4.08537
1728.3270755,-78.5808441,29.1838007,-2.2636193,0.0010631,40.3973228,4.0701021
1730.3251415,-77.0420915,27.9092396,-2.2615079,0.0010503,40.5981324,4.0549165
1732.3232075,-75.5006562,26.6379013,-2.2594221,0.0010375,40.7972099,4.039812
1734.3212734,-73.9566064,25.3697757,-2.2573619,0.0010247,40.9945845,4.0247879
1736.3193394,-72.4099561,24.104808,-2.2553272,0.0010119,41.1902845,4.0098432
1738.3174054,-70.860745,22.8429651,-2.253318,0.0009992,41.3843376,3.9949769
1740.3154714,-69.3090281,21.5842259,-2.2513343,0.0009865,41.5767706,3.9801883
1742.3135374,-67.7548283,20.3285437,-2.249376,0.0009737,41.7676096,3.9654765
1744.3116034,-66.1981873,19.0758868,-2.2474431,0.0009611,41.95688,3.9508406
1746.3096693,-64.6391463,17.8262235,-2.2455354,0.0009484,42.1446066,3.9362799
1748.3077353,-63.0777371,16.5795147,-2.2436525,0.0009368,42.3308133,3.9217936
1750.3058013,-61.5140017,15.3357345,-2.2417916,0.0009263,42.5155238,3.9073808
1752.3038673,-59.9479579,14.0948477,-2.2399455,0.0009216,42.6987607,3.8930409
1754.3019333,-58.3796329,12.8568478,-2.2381085,0.0009173,42.8805466,3.878773
1756.2999993,-56.8090537,11.621734,-2.2362797,0.0009133,43.060903,3.8645766
1758.2980652,-55.2362058,10.3894744,-2.2344591,0.0009091,43.2398511,3.8504508
1760.2961312,-53.6611278,9.1600781,-2.2326469,0.0009049,43.4174116,3.8363949
1762.2941972,-52.0838459,7.9335444,-2.230843,0.0009007,43.5936047,3.8224084
1764.2922632,-50.504334,6.7098318,-2.2290475,0.0008966,43.76845,3.8084905
1766.2903292,-48.9226457,5.4889599,-2.2272624,0.0008886,43.9419668,3.7946405
1768.2883952,-47.3388065,4.2709086,-2.2254979,0.0008759,44.1141739,3.7722949
1770.2864611,-45.7528283,3.0556049,-2.2237863,0.0008373,44.284703,3.7458204
1772.2845271,-44.1648275,1.8429614,-2.2221541,0.0007949,44.4533881,3.7195964
1774.2825931,-42.5749023,0.6328409,-2.2206109,0.0007499,44.6202612,3.6936191
1776.2806591,-40.9831606,-0.574898,-2.219155,0.0007074,44.7853537,3.6678847
1778.2787251,-39.3897152,-1.7803846,-2.217784,0.0006652,44.9486958,3.6423896
1780.2767911,-37.7946703,-2.9837512,-2.2164967,0.0006233,45.1103173,3.6171303
1782.274857,-36.1981254,-4.1851324,-2.2152932,0.0005814,45.2702469,3.5921033
1784.272923,-34.600187,-5.3846572,-2.2141733,0.0005395,45.4285128,3.5673051
1786.270989,-33.0009574,-6.5824579,-2.2131371,0.0004977,45.5851423,3.5427325
1788.269055,-31.4005356,-7.7786693,-2.2121846,0.0004558,45.740162,3.5183823
1790.267121,-29.7990255,-8.9734217,-2.2113139,0.0004173,45.893598,3.4942512
1792.265187,-28.1965205,-10.1668372,-2.2105157,0.000383,46.0454757,3.4703363
1794.2632529,-26.5930928,-11.3590163,-2.2097615,0.0003719,46.1958196,3.4466344
1796.2613189,-24.9887798,-12.5500024,-2.2090275,0.0003643,46.344654,3.4231427
1798.2593849,-23.3836011,-13.7398193,-2.2083044,0.0003594,46.4920024,3.3998583
1800.2574509,-21.7775665,-14.9284844,-2.2075911,0.0003546,46.6378877,3.3767784
1802.2555169,-20.170691,-16.1160109,-2.2068875,0.0003497,46.7823324,3.3539001
1804.2535829,-18.5629871,-17.3024135,-2.2061936,0.0003448,46.9253583,3.3312209
1806.2516488,-16.9544645,-18.4877095,-2.2055095,0.0003399,47.0669868,3.308738
1808.2497148,-15.3451378,-19.6719121,-2.2048352,0.0003351,47.2072389,3.286449
1810.2477808,-13.7350198,-20.8550362,-2.2041705,0.0003302,47.3461349,3.2643512
1812.2458468,-12.1241197,-22.0370992,-2.2035157,0.0003253,47.4836947,3.2424422
1814.2439128,-10.5124524,-23.2181142,-2.2028705,0.0003204,47.619938,3.2207196
1816.2419788,-8.9000303,-24.3980962,-2.2022351,0.0003156,47.7548836,3.1991811
1818.2400447,-7.2868626,-25.5770627,-2.2016094,0.0003107,47.8885504,3.1778242
1820.2381107,-5.6729641,-26.755027,-2.2009935,0.0003058,48.0209565,3.1561228
1822.2361767,-4.0583473,-27.932004,-2.2003873,0.000301,48.1520981,3.1318474
1824.2342427,-2.443021,-29.1080113,-2.1997909,0.0002961,48.2818788,3.1078028
1826.2323087,-0.8270001,-30.2830622,-2.1992041,0.0002912,48.4103193,3.0839857
1828.2303747,0.789703,-31.4571718,-2.1986272,0.0002863,48.5374395,3.0603932
1830.2284406,2.4070796,-32.6303578,-2.1980599,0.0002815,48.6632589,3.0370222
1832.2265066,4.0251148,-33.8026334,-2.1975024,0.0002766,48.7877967,3.0138697
1834.2245726,5.6437964,-34.9740138,-2.1969547,0.0002717,48.9110716,2.990933
1836.2226386,7.2631158,-36.1445167,-2.1964167,0.0002668,49.033102,2.9682091
1838.2207046,8.8830581,-37.3141555,-2.1958884,0.000262,49.1539057,2.9456953
1840.2187706,10.5036113,-38.4829454,-2.1953698,0.0002571,49.2735003,2.9233888
1842.2168365,12.1247666,-39.6509042,-2.194861,0.0002522,49.391903,2.9012871
1844.2149025,13.7465094,-40.8180452,-2.194362,0.0002473,49.5091305,2.8793874
1846.2129685,15.3688277,-41.9843839,-2.1938727,0.0002425,49.6251994,2.8576873
1848.2110345,16.9917128,-43.1499379,-2.1933931,0.0002376,49.7401258,2.8361842
1850.2091005,18.6151502,-44.3147207,-2.1929232,0.0002327,49.8539254,2.8148756
1852.2071665,20.2391279,-45.4787478,-2.1924631,0.0002278,49.9666138,2.7937592
1854.2052324,21.8636372,-46.6420368,-2.1920128,0.000223,50.0782061,2.7728325
1856.2032984,23.4886638,-47.8046015,-2.1915721,0.0002181,50.1887171,2.7520933
1858.2013644,25.1141958,-48.9664571,-2.1911413,0.0002132,50.2981616,2.7315391
1860.1994304,26.7402245,-50.1276215,-2.1907201,0.0002083,50.4065536,2.7111679
